Date,Value,BCHAIN-MKPRU_nextday_predict,usd,usd_nextday_predict
3/12/19,3881.09,4372.08056640625,1297.05,1288.7689208984375
3/13/19,3892.51,4361.22216796875,1306.95,1292.0533447265625
3/14/19,3877.77,4352.32958984375,1295.55,1297.719970703125
3/15/19,3885.21,4341.38330078125,1303.5,1296.3460693359375
3/16/19,3936.5,4336.734375,0.0,0.0
3/17/19,4015.95,4354.5791015625,0.0,0.0
3/18/19,3994.92,4401.1962890625,1305.6,1296.6241455078125
3/19/19,3998.77,4429.72998046875,1307.7,1297.9349365234375
3/20/19,4029.11,4445.40087890625,1303.7,1299.82958984375
3/21/19,4056.4,4463.8056640625,1309.6,1299.2889404296875
3/22/19,3992.34,4486.29150390625,1311.3,1300.856201171875
3/23/19,3999.06,4477.14208984375,0.0,0.0
3/24/19,4011.92,4466.638671875,0.0,0.0
3/25/19,3994.11,4464.3017578125,1319.55,1303.1331787109375
3/26/19,3935.89,4457.8525390625,1316.3,1308.3538818359375
3/27/19,3947.74,4430.8310546875,1309.7,1310.7139892578125
3/28/19,4048.51,4413.4384765625,1295.15,1308.1944580078125
3/29/19,4037.37,4442.53369140625,1295.4,1298.85693359375
3/30/19,4115.55,4467.45703125,0.0,0.0
3/31/19,4114.44,4512.2509765625,0.0,0.0
4/1/19,4114.16,4544.82470703125,1293.5,1291.796875
4/2/19,4152.53,4562.62939453125,1290.3,1287.796142578125
4/3/19,4882.88,4584.994140625,1290.45,1285.3421630859375
4/4/19,4959.81,4879.8564453125,1283.15,1284.7325439453125
4/5/19,4911.24,5159.32763671875,1288.45,1281.990478515625
4/6/19,5028.77,5313.93408203125,0.0,0.0
4/7/19,5053.52,5428.8037109375,0.0,0.0
4/8/19,5189.39,5500.12255859375,1300.0,1282.1102294921875
4/9/19,5268.71,5587.7626953125,1303.0,1287.9805908203125
4/10/19,5175.81,5676.52783203125,1305.45,1294.3909912109375
4/11/19,5310.18,5694.66015625,1298.8,1299.1502685546875
4/12/19,5035.02,5744.20849609375,1294.3,1298.1563720703125
4/13/19,5072.85,5671.32177734375,0.0,0.0
4/14/19,5064.62,5615.3564453125,0.0,0.0
4/15/19,5152.51,5579.92431640625,1285.65,1293.6307373046875
4/16/19,5036.18,5596.84814453125,1276.35,1286.1158447265625
4/17/19,5196.65,5572.25732421875,1275.85,1277.0233154296875
4/18/19,5220.37,5611.8701171875,1275.7,1271.3057861328125
4/19/19,5276.31,5658.93505859375,0.0,0.0
4/20/19,5277.04,5711.87109375,0.0,0.0
4/21/19,5309.28,5745.7509765625,0.0,0.0
4/22/19,5281.83,5775.00146484375,0.0,0.0
4/23/19,5377.19,5780.4501953125,1269.5,1269.2122802734375
4/24/19,5518.16,5816.4072265625,1271.65,1266.8218994140625
4/25/19,5434.19,5901.09326171875,1280.8,1266.4521484375
4/26/19,5195.61,5929.83349609375,1284.2,1270.7552490234375
4/27/19,5292.83,5840.24267578125,0.0,0.0
4/28/19,5280.19,5798.80615234375,0.0,0.0
4/29/19,5301.29,5777.17333984375,1279.5,1276.183349609375
4/30/19,5260.65,5776.57666015625,1282.3,1277.6427001953125
5/1/19,5269.79,5764.6552734375,1283.8,1278.2386474609375
5/2/19,5326.67,5758.80859375,1270.95,1278.7164306640625
5/3/19,5390.16,5779.12841796875,1278.55,1273.40283203125
5/4/19,5657.14,5822.55322265625,0.0,0.0
5/5/19,5771.08,5961.57958984375,0.0,0.0
5/6/19,5717.66,6113.72021484375,0.0,0.0
5/7/19,5684.47,6188.7509765625,1281.2,1271.67822265625
5/8/19,5755.72,6204.93408203125,1285.2,1272.8642578125
5/9/19,5936.72,6230.63818359375,1286.1,1276.2457275390625
5/10/19,6146.91,6321.2421875,1287.1,1279.34228515625
5/11/19,6348.02,6476.04248046875,0.0,0.0
5/12/19,7248.31,6667.1884765625,0.0,0.0
5/13/19,6978.63,7168.17138671875,1295.6,1281.4715576171875
5/14/19,7823.11,7420.40185546875,1298.4,1285.9605712890625
5/15/19,7992.69,7885.19677734375,1299.1,1290.386474609375
5/16/19,8206.9,8275.171875,1291.7,1293.10595703125
5/17/19,7885.96,8583.8505859375,1280.8,1290.7982177734375
5/18/19,7362.22,8602.66796875,0.0,0.0
5/19/19,7265.05,8326.1787109375,0.0,0.0
5/20/19,8193.7,8067.56689453125,1276.85,1283.203125
5/21/19,8007.03,8323.7890625,1271.15,1275.6219482421875
5/22/19,7952.5,8486.052734375,1273.8,1269.0096435546875
5/23/19,7625.93,8543.330078125,1283.65,1266.8223876953125
5/24/19,7880.29,8411.4375,1282.5,1271.266357421875
5/25/19,8003.26,8410.9716796875,0.0,0.0
5/26/19,8071.45,8485.224609375,0.0,0.0
5/27/19,8744.42,8571.5615234375,0.0,0.0
5/28/19,8770.06,8924.9853515625,1278.3,1275.6627197265625
5/29/19,8719.88,9188.3583984375,1281.65,1276.5068359375
5/30/19,8662.98,9300.365234375,1280.95,1277.1923828125
5/31/19,8272.46,9308.64453125,1295.55,1277.068115234375
6/1/19,8553.81,9113.9853515625,0.0,0.0
6/2/19,8554.8,9094.1337890625,0.0,0.0
6/3/19,8739.03,9110.83203125,1317.1,1282.801513671875
6/4/19,8134.92,9211.98828125,1324.25,1297.1507568359375
6/5/19,7675.8,9009.876953125,1335.05,1311.1451416015625
6/6/19,7786.04,8637.6640625,1335.5,1323.5123291015625
6/7/19,7803.23,8441.83203125,1340.65,1329.5614013671875
6/8/19,7998.29,8364.603515625,0.0,0.0
6/9/19,7931.34,8428.85546875,0.0,0.0
6/10/19,7640.61,8463.3125,1328.6,1332.8302001953125
6/11/19,8020.38,8350.3916015625,1324.3,1327.791015625
6/12/19,7917.58,8426.1318359375,1332.35,1320.5784912109375
6/13/19,8173.06,8456.494140625,1335.9,1319.8218994140625
6/14/19,8237.88,8580.822265625,1351.25,1323.26123046875
6/15/19,8693.6,8698.40625,0.0,0.0
6/16/19,8859.47,8971.0244140625,0.0,0.0
6/17/19,8978.99,9231.34765625,1341.3,1333.931640625
6/18/19,9327.48,9433.7412109375,1341.35,1337.4498291015625
6/19/19,9076.18,9699.0078125,1344.05,1337.3013916015625
6/20/19,9281.7,9741.7490234375,1379.5,1337.2337646484375
6/21/19,9531.35,9823.25,1397.15,1353.9619140625
6/22/19,10209.38,9990.029296875,0.0,0.0
6/23/19,10668.63,10418.3876953125,0.0,0.0
6/24/19,10814.48,10922.8583984375,1405.7,1376.4786376953125
6/25/19,11017.5,11285.66015625,1431.4,1393.998291015625
6/26/19,11766.4,11558.0380859375,1403.95,1413.9630126953125
6/27/19,12932.55,12059.5576171875,1402.5,1408.9935302734375
6/28/19,11132.85,12955.296875,1409.0,1398.1495361328125
6/29/19,12374.35,12556.1025390625,0.0,0.0
6/30/19,11890.38,12798.05078125,0.0,0.0
7/1/19,10737.73,12752.0029296875,1390.1,1394.2117919921875
7/2/19,10578.72,12101.6083984375,1391.05,1384.7581787109375
7/3/19,10805.4,11601.0234375,1413.5,1379.927001953125
7/4/19,11984.76,11463.501953125,1414.9,1391.0218505859375
7/5/19,11160.49,12031.8232421875,1388.65,1402.46630859375
7/6/19,10955.16,12026.7587890625,0.0,0.0
7/7/19,11232.04,11841.0888671875,0.0,0.0
7/8/19,11477.01,11846.650390625,1400.1,1394.948486328125
7/9/19,12313.08,11994.2587890625,1391.55,1391.8902587890625
7/10/19,12586.78,12517.1513671875,1408.3,1386.925537109375
7/11/19,12099.9,12989.2724609375,1413.75,1392.605224609375
7/12/19,11352.87,12973.5576171875,1407.6,1401.2449951171875
7/13/19,11803.97,12507.9208984375,0.0,0.0
7/14/19,11389.1,12432.4658203125,0.0,0.0
7/15/19,10186.96,12230.73046875,1412.4,1403.1220703125
7/16/19,10873.5,11508.88671875,1409.85,1404.423828125
7/17/19,9397.72,11401.0087890625,1410.35,1403.1998291015625
7/18/19,9674.28,10702.7685546875,1417.45,1401.9803466796875
7/19/19,10638.56,10385.6044921875,1439.7,1405.0302734375
7/20/19,10535.75,10727.4443359375,0.0,0.0
7/21/19,10764.9,10972.74609375,0.0,0.0
7/22/19,10587.41,11210.6494140625,1427.75,1419.5048828125
7/23/19,10323.62,11249.2158203125,1425.55,1423.2254638671875
7/24/19,9844.3,11107.7958984375,1426.95,1420.712646484375
7/25/19,9772.17,10768.46484375,1416.1,1418.2294921875
7/26/19,9875.17,10519.5703125,1420.4,1411.1754150390625
7/27/19,9848.65,10446.796875,0.0,0.0
7/28/19,9473.99,10424.9296875,0.0,0.0
7/29/19,9530.0,10247.08984375,1419.05,1409.0823974609375
7/30/19,9501.33,10154.5322265625,1425.9,1409.0120849609375
7/31/19,9589.13,10103.564453125,1427.55,1413.5760498046875
8/1/19,10084.7,10125.6337890625,1406.8,1418.1580810546875
8/2/19,10407.17,10386.7783203125,1441.75,1409.37255859375
8/3/19,10529.55,10727.201171875,0.0,0.0
8/4/19,10814.57,10989.3642578125,0.0,0.0
8/5/19,10980.23,11259.44921875,1465.25,1420.0672607421875
8/6/19,11787.99,11487.0517578125,1465.25,1443.154296875
8/7/19,11465.67,12004.810546875,1506.05,1457.3206787109375
8/8/19,11960.82,12162.6455078125,1495.75,1483.8372802734375
8/9/19,11996.41,12444.0673828125,1497.7,1491.684814453125
8/10/19,11856.64,12624.5205078125,0.0,0.0
8/11/19,11282.22,12631.6962890625,0.0,0.0
8/12/19,11566.84,12315.44140625,1504.7,1489.915283203125
8/13/19,11386.26,12249.0166015625,1498.4,1489.6573486328125
8/14/19,10858.12,12154.4130859375,1513.25,1485.9102783203125
8/15/19,10016.96,11836.6005859375,1515.65,1492.6241455078125
8/16/19,10302.17,11220.7978515625,1515.25,1500.23974609375
8/17/19,10359.44,10989.443359375,0.0,0.0
8/18/19,10214.52,10943.98828125,0.0,0.0
8/19/19,10317.6,10879.646484375,1496.6,1504.09033203125
8/20/19,10917.26,10893.568359375,1504.55,1493.876708984375
8/21/19,10760.56,11204.8203125,1503.25,1491.1092529296875
8/22/19,10129.4,11342.033203125,1502.05,1491.4007568359375
8/23/19,10111.98,11080.1982421875,1503.8,1492.1715087890625
8/24/19,10405.81,10868.7197265625,0.0,0.0
8/25/19,10143.8,10900.4619140625,0.0,0.0
8/26/19,10135.06,10828.8671875,0.0,0.0
8/27/19,10360.28,10774.306640625,1532.95,1494.0379638671875
8/28/19,10171.95,10857.541015625,1537.15,1512.71484375
8/29/19,9717.82,10834.544921875,1540.2,1527.2042236328125
8/30/19,9484.55,10589.0546875,1528.4,1533.194580078125
8/31/19,9577.99,10310.2255859375,0.0,0.0
9/1/19,9600.9,10195.5322265625,0.0,0.0
9/2/19,9769.79,10169.58203125,1525.95,1524.9295654296875
9/3/19,10386.64,10252.6103515625,1537.85,1515.7274169921875
9/4/19,10621.29,10613.3251953125,1546.1,1518.957275390625
9/5/19,10584.16,10973.341796875,1529.1,1528.9449462890625
9/6/19,10577.8,11154.115234375,1523.7,1524.6478271484375
9/7/19,10317.47,11219.3388671875,0.0,0.0
9/8/19,10487.21,11106.1328125,0.0,0.0
9/9/19,10406.31,11098.9462890625,1509.2,1516.3695068359375
9/10/19,10313.66,11070.451171875,1498.25,1503.4478759765625
9/11/19,10101.03,11008.4990234375,1490.65,1491.102294921875
9/12/19,10159.32,10867.55078125,1515.2,1482.4913330078125
9/13/19,10420.16,10807.896484375,1503.1,1495.281005859375
9/14/19,10363.9,10914.1162109375,0.0,0.0
9/15/19,10361.33,10971.28515625,0.0,0.0
9/16/19,10310.43,10994.818359375,1497.2,1499.5843505859375
9/17/19,10265.63,10976.47265625,1502.1,1495.8153076171875
9/18/19,10190.36,10936.9365234375,1503.5,1494.5308837890625
9/19/19,10157.59,10874.451171875,1500.7,1494.890380859375
9/20/19,10275.88,10820.41015625,1501.9,1493.4383544921875
9/21/19,10173.11,10849.2607421875,0.0,0.0
9/22/19,9979.49,10828.146484375,0.0,0.0
9/23/19,10033.05,10716.2392578125,1522.1,1492.8331298828125
9/24/19,9683.38,10666.7978515625,1520.65,1504.6695556640625
9/25/19,8553.61,10480.7890625,1528.75,1511.759033203125
9/26/19,8432.23,9824.6748046875,1506.4,1518.060791015625
9/27/19,8055.64,9336.3046875,1489.9,1506.2252197265625
9/28/19,8193.9,8913.5439453125,0.0,0.0
9/29/19,8225.0,8749.7666015625,0.0,0.0
9/30/19,8056.74,8715.9345703125,1485.3,1486.7349853515625
10/1/19,8307.74,8647.7431640625,1473.45,1474.3065185546875
10/2/19,8322.92,8718.033203125,1492.6,1464.815673828125
10/3/19,8382.03,8790.048828125,1517.1,1473.7637939453125
10/4/19,8236.17,8860.0185546875,1499.15,1497.7786865234375
10/5/19,8155.48,8834.4462890625,0.0,0.0
10/6/19,8147.69,8767.328125,0.0,0.0
10/7/19,7869.74,8718.2265625,1501.25,1501.626708984375
10/8/19,8212.02,8569.7919921875,1505.85,1498.5537109375
10/9/19,8190.0,8621.8857421875,1507.25,1497.0194091796875
10/10/19,8587.92,8678.7119140625,1494.8,1496.8551025390625
10/11/19,8586.9,8895.05859375,1479.15,1489.4443359375
10/12/19,8269.73,9049.42578125,0.0,0.0
10/13/19,8308.01,8985.1845703125,0.0,0.0
10/14/19,8283.76,8927.654296875,1490.6,1475.3741455078125
10/15/19,8353.54,8883.169921875,1487.8,1474.746826171875
10/16/19,8162.16,8891.724609375,1485.1,1476.841064453125
10/17/19,8002.51,8820.392578125,1492.65,1477.5474853515625
10/18/19,8076.78,8695.1328125,1490.0,1482.16748046875
10/19/19,7954.15,8646.8779296875,0.0,0.0
10/20/19,7960.04,8577.583984375,0.0,0.0
10/21/19,8231.06,8537.533203125,1491.65,1483.5487060546875
10/22/19,8222.52,8640.63671875,1485.35,1484.0462646484375
10/23/19,8026.76,8722.3408203125,1494.45,1479.9898681640625
10/24/19,7469.56,8679.076171875,1496.55,1482.15869140625
10/25/19,7431.88,8383.8154296875,1513.45,1485.7681884765625
10/26/19,8666.79,8151.81396484375,0.0,0.0
10/27/19,9259.8,8571.84375,0.0,0.0
10/28/19,9551.54,9207.19140625,1492.4,1497.6451416015625
10/29/19,9218.76,9754.904296875,1486.75,1492.0736083984375
10/30/19,9433.35,9895.5498046875,1492.1,1481.7098388671875
10/31/19,9164.62,10000.861328125,1510.95,1479.040771484375
11/1/19,9147.98,9921.900390625,1508.8,1491.218994140625
11/2/19,9252.99,9837.5869140625,0.0,0.0
11/3/19,9301.18,9836.912109375,0.0,0.0
11/4/19,9206.16,9873.3251953125,1509.45,1499.38330078125
11/5/19,9418.05,9856.8857421875,1488.95,1502.2208251953125
11/6/19,9310.19,9938.734375,1486.05,1489.4188232421875
11/7/19,9343.34,9949.37109375,1484.25,1478.1961669921875
11/8/19,9204.24,9959.0048828125,1464.15,1472.908203125
11/9/19,8766.04,9897.20703125,0.0,0.0
11/10/19,8809.41,9645.5263671875,0.0,0.0
11/11/19,9037.12,9492.333984375,1458.7,1461.1693115234375
11/12/19,8717.81,9524.802734375,1452.05,1452.14111328125
11/13/19,8801.52,9427.099609375,1462.9,1445.7476806640625
11/14/19,8762.42,9390.5263671875,1466.65,1450.2537841796875
11/15/19,8632.32,9360.767578125,1466.9,1457.6126708984375
11/16/19,8457.69,9285.4990234375,0.0,0.0
11/17/19,8482.7,9155.2880859375,0.0,0.0
11/18/19,8503.93,9083.0400390625,1467.65,1461.8173828125
11/19/19,8175.99,9061.0244140625,1468.45,1462.777587890625
11/20/19,8120.8,8909.3369140625,1471.7,1462.081787109375
11/21/19,8081.81,8776.939453125,1467.05,1462.5599365234375
11/22/19,7617.07,8686.3857421875,1464.45,1460.024658203125
11/23/19,7286.35,8435.0888671875,0.0,0.0
11/24/19,7324.03,8118.2138671875,0.0,0.0
11/25/19,6907.4,7939.09912109375,1458.4,1456.47509765625
11/26/19,7130.25,7678.46484375,1454.65,1451.216552734375
11/27/19,7163.63,7609.4580078125,1454.35,1446.534423828125
11/28/19,7523.83,7618.9267578125,1454.65,1444.7420654296875
11/29/19,7431.0,7797.88525390625,1460.15,1445.2279052734375
11/30/19,7757.47,7897.1201171875,0.0,0.0
12/1/19,7557.72,8085.16552734375,0.0,0.0
12/2/19,7402.69,8124.1572265625,1461.15,1449.421875
12/3/19,7309.59,8052.15673828125,1477.3,1452.9691162109375
12/4/19,7296.77,7948.2236328125,1475.1,1463.41650390625
12/5/19,7192.85,7875.541015625,1475.95,1468.312255859375
12/6/19,7395.97,7794.24853515625,1459.65,1469.010498046875
12/7/19,7547.19,7834.4951171875,0.0,0.0
12/8/19,7504.83,7947.8662109375,0.0,0.0
12/9/19,7522.39,8011.83984375,1461.7,1458.33984375
12/10/19,7337.42,8049.17333984375,1464.95,1451.6365966796875
12/11/19,7220.76,7985.11767578125,1466.8,1451.6060791015625
12/12/19,7202.31,7877.89111328125,1467.8,1454.861083984375
12/13/19,7189.16,7798.14892578125,1466.6,1458.1903076171875
12/14/19,7251.87,7750.30908203125,0.0,0.0
12/15/19,7067.74,7755.70068359375,0.0,0.0
12/16/19,7111.14,7689.98681640625,1477.9,1459.19677734375
12/17/19,6879.54,7657.51513671875,1475.8,1465.408447265625
12/18/19,6612.12,7544.58544921875,1474.05,1468.1319580078125
12/19/19,7284.29,7349.02587890625,1476.7,1467.1739501953125
12/20/19,7150.86,7503.7431640625,1479.0,1467.004638671875
12/21/19,7190.17,7604.94970703125,0.0,0.0
12/22/19,7143.2,7674.89599609375,0.0,0.0
12/23/19,7514.41,7690.02783203125,1482.1,1468.2779541015625
12/24/19,7322.08,7848.57421875,0.0,0.0
12/25/19,7250.69,7885.0439453125,0.0,0.0
12/26/19,7192.72,7853.5615234375,0.0,0.0
12/27/19,7194.4,7796.34375,1511.5,1470.9725341796875
12/28/19,7243.93,7758.01611328125,0.0,0.0
12/29/19,7301.07,7760.345703125,0.0,0.0
12/30/19,7385.36,7794.603515625,1514.75,1489.6492919921875
12/31/19,7219.6,7858.08740234375,0.0,0.0
1/1/20,7168.31,7829.56640625,0.0,0.0
1/2/20,7175.68,7773.72607421875,1527.1,1503.740234375
1/3/20,6944.33,7738.025390625,1548.75,1515.42919921875
1/4/20,7326.35,7620.56103515625,0.0,0.0
1/5/20,7347.89,7700.55419921875,0.0,0.0
1/6/20,7351.57,7793.78515625,1573.1,1531.8988037109375
1/7/20,7759.24,7854.59619140625,1567.85,1553.9678955078125
1/8/20,8165.47,8062.072265625,1571.95,1559.58056640625
1/9/20,8042.65,8390.1484375,1550.75,1559.0511474609375
1/10/20,7817.92,8550.708984375,1553.6,1543.0782470703125
1/11/20,8184.66,8513.0830078125,0.0,0.0
1/12/20,8021.49,8616.2529296875,0.0,0.0
1/13/20,8173.97,8625.9921875,1549.9,1535.4652099609375
1/14/20,8105.24,8683.654296875,1545.1,1533.3837890625
1/15/20,8842.42,8694.0439453125,1549.0,1532.5601806640625
1/16/20,8813.89,9023.7529296875,1554.55,1536.38330078125
1/17/20,8722.03,9257.8125,1557.6,1543.3614501953125
1/18/20,8900.34,9334.34375,0.0,0.0
1/19/20,8910.85,9430.1962890625,0.0,0.0
1/20/20,8703.36,9489.76171875,1560.15,1549.048095703125
1/21/20,8626.47,9420.3984375,1551.3,1552.2384033203125
1/22/20,8722.26,9322.779296875,1556.9,1546.5782470703125
1/23/20,8658.94,9304.6962890625,1562.9,1545.24072265625
1/24/20,8388.11,9278.1064453125,1564.3,1549.296875
1/25/20,8428.17,9138.3076171875,0.0,0.0
1/26/20,8327.36,9057.501953125,0.0,0.0
1/27/20,8588.42,8974.1845703125,1580.1,1553.06103515625
1/28/20,8895.78,9044.3798828125,1574.0,1564.5059814453125
1/29/20,9385.69,9250.861328125,1573.45,1566.471923828125
1/30/20,9279.81,9619.1875,1578.25,1564.1026611328125
1/31/20,9502.37,9807.677734375,1584.2,1564.873291015625
2/1/20,9333.77,9986.60546875,0.0,0.0
2/2/20,9378.09,10002.6318359375,0.0,0.0
2/3/20,9314.56,10003.4189453125,1574.75,1569.7333984375
2/4/20,9162.14,9969.2392578125,1558.35,1566.5133056640625
2/5/20,9162.14,9872.66796875,1553.3,1552.986083984375
2/6/20,9614.9,9808.5859375,1563.3,1542.6884765625
2/7/20,9755.66,9989.7724609375,1572.65,1546.71044921875
2/8/20,9807.54,10198.9541015625,0.0,0.0
2/9/20,9907.12,10346.7705078125,0.0,0.0
2/10/20,10162.41,10465.4130859375,1573.2,1558.65673828125
2/11/20,9854.79,10646.2314453125,1570.5,1565.9891357421875
2/12/20,10275.38,10605.931640625,1563.7,1565.5205078125
2/13/20,10354.3,10749.69140625,1575.05,1558.2884521484375
2/14/20,10242.43,10892.931640625,1581.4,1560.6827392578125
2/15/20,10368.53,10917.2509765625,0.0,0.0
2/16/20,9904.17,10972.2275390625,0.0,0.0
2/17/20,9937.67,10779.7744140625,1580.8,1567.8162841796875
2/18/20,9703.93,10652.78515625,1589.85,1571.1998291015625
2/19/20,10180.65,10478.703125,1604.2,1577.2158203125
2/20/20,9604.72,10604.6396484375,1619.0,1589.115478515625
2/21/20,9606.86,10444.3759765625,1643.3,1604.2362060546875
2/22/20,9696.58,10315.4150390625,0.0,0.0
2/23/20,9669.63,10288.9072265625,0.0,0.0
2/24/20,9989.39,10277.169921875,1671.65,1626.059814453125
2/25/20,9663.75,10425.9111328125,1650.3,1653.568115234375
2/26/20,9309.15,10378.228515625,1634.9,1647.19970703125
2/27/20,8785.52,10153.4228515625,1652.0,1624.79052734375
2/28/20,8804.72,9753.9130859375,1609.85,1625.4710693359375
2/29/20,8712.35,9512.0849609375,0.0,0.0
3/1/20,8534.17,9358.1181640625,0.0,0.0
3/2/20,8912.82,9206.7734375,1599.65,1603.2196044921875
3/3/20,8912.82,9297.560546875,1615.5,1586.0927734375
3/4/20,8754.34,9391.4912109375,1641.85,1594.4515380859375
3/5/20,8758.9,9375.3798828125,1659.6,1623.5142822265625
3/6/20,9067.39,9350.24609375,1683.65,1651.66943359375
3/7/20,9155.89,9475.5439453125,0.0,0.0
3/8/20,8898.63,9613.154296875,0.0,0.0
3/9/20,8039.38,9575.4248046875,1672.5,1676.2998046875
3/10/20,7931.94,9131.2041015625,1655.7,1672.003662109375
3/11/20,7885.46,8765.2607421875,1653.75,1648.7335205078125
3/12/20,7936.65,8546.060546875,1570.7,1634.406005859375
3/13/20,4830.21,8469.873046875,1562.8,1575.448486328125
3/14/20,5609.03,7107.15283203125,0.0,0.0
3/15/20,5166.26,6432.173828125,0.0,0.0
3/16/20,5348.44,5954.3349609375,1487.7,1544.258056640625
3/17/20,5026.35,5780.169921875,1536.2,1495.5587158203125
3/18/20,5357.61,5608.77783203125,1498.2,1506.9942626953125
3/19/20,5410.23,5640.908203125,1474.25,1505.7296142578125
3/20/20,6195.2,5726.01220703125,1494.4,1489.6793212890625
3/21/20,6226.44,6109.41748046875,0.0,0.0
3/22/20,6189.85,6423.94677734375,0.0,0.0
3/23/20,5822.62,6588.9873046875,1525.4,1490.903076171875
3/24/20,6502.16,6506.56787109375,1605.75,1513.1578369140625
3/25/20,6768.49,6686.4375,1605.45,1576.640625
3/26/20,6698.46,6959.45703125,1634.8,1610.2479248046875
3/27/20,6763.75,7117.125,1617.3,1629.4986572265625
3/28/20,6369.09,7218.99658203125,0.0,0.0
3/29/20,6260.95,7103.0654296875,0.0,0.0
3/30/20,5885.41,6947.07275390625,1618.3,1615.0645751953125
3/31/20,6405.29,6689.0068359375,1608.95,1599.11962890625
4/1/20,6428.28,6729.9072265625,1576.55,1586.2608642578125
4/2/20,6652.87,6823.48681640625,1616.8,1562.827392578125
4/3/20,6809.11,6987.80224609375,1613.1,1581.7342529296875
4/4/20,6741.67,7167.9443359375,0.0,0.0
4/5/20,6871.69,7250.91162109375,0.0,0.0
4/6/20,6777.44,7335.74951171875,1648.3,1599.2655029296875
4/7/20,7343.2,7344.70166015625,1649.25,1631.0718994140625
4/8/20,7205.55,7575.673828125,1647.8,1645.882080078125
4/9/20,7365.03,7695.841796875,1680.65,1643.8443603515625
4/10/20,7293.69,7815.5595703125,0.0,0.0
4/11/20,6873.24,7853.9267578125,0.0,0.0
4/12/20,6891.6,7678.81298828125,0.0,0.0
4/13/20,6915.37,7542.8251953125,0.0,0.0
4/14/20,6857.66,7477.71630859375,1741.9,1660.0721435546875
4/15/20,6871.95,7427.931640625,1718.65,1712.0462646484375
4/16/20,6623.8,7408.22216796875,1729.5,1717.0904541015625
4/17/20,7112.27,7296.93701171875,1692.55,1712.8406982421875
4/18/20,7034.89,7421.2275390625,0.0,0.0
4/19/20,7259.36,7506.490234375,0.0,0.0
4/20/20,7130.04,7647.47021484375,1686.2,1680.15380859375
4/21/20,6840.24,7685.287109375,1682.05,1660.9140625
4/22/20,6852.52,7563.1162109375,1710.55,1658.2945556640625
4/23/20,7130.99,7464.65234375,1736.25,1685.8592529296875
4/24/20,7477.6,7527.96435546875,1715.9,1722.57861328125
4/25/20,7507.08,7745.7294921875,0.0,0.0
4/26/20,7549.52,7918.92333984375,0.0,0.0
4/27/20,7699.27,8032.48828125,1714.95,1719.6905517578125
4/28/20,7790.66,8152.82080078125,1691.55,1706.9261474609375
4/29/20,7765.33,8263.4970703125,1703.35,1681.969482421875
4/30/20,8777.63,8314.4697265625,1702.75,1681.1090087890625
5/1/20,8628.77,8782.953125,1686.25,1687.203857421875
5/2/20,8824.66,9064.998046875,0.0,0.0
5/3/20,8973.82,9284.564453125,0.0,0.0
5/4/20,8903.95,9464.5263671875,1709.1,1679.940673828125
5/5/20,8885.93,9525.2021484375,1699.55,1692.3980712890625
5/6/20,9030.96,9528.7119140625,1691.5,1693.5418701171875
5/7/20,9170.79,9585.7333984375,1704.05,1685.0262451171875
5/8/20,10002.48,9690.42578125,0.0,0.0
5/9/20,9821.8,10146.4375,0.0,0.0
5/10/20,9527.39,10376.71875,0.0,0.0
5/11/20,8754.46,10327.8681640625,1702.75,1689.0343017578125
5/12/20,8617.25,9887.689453125,1702.4,1691.798828125
5/13/20,8814.53,9514.0078125,1708.4,1691.9019775390625
5/14/20,9305.93,9401.1123046875,1731.6,1695.4825439453125
5/15/20,9790.31,9607.09765625,1735.35,1714.2264404296875
5/16/20,9303.59,10006.857421875,0.0,0.0
5/17/20,9385.7,10038.1552734375,0.0,0.0
5/18/20,9669.4,10032.8564453125,1734.7,1725.1578369140625
5/19/20,9719.37,10151.71484375,1737.95,1724.7099609375
5/20/20,9785.74,10259.1318359375,1748.3,1723.2222900390625
5/21/20,9510.67,10347.95703125,1724.9,1729.885009765625
5/22/20,9057.57,10262.4130859375,1733.55,1715.8118896484375
5/23/20,9167.26,9972.7490234375,0.0,0.0
5/24/20,9178.32,9829.546875,0.0,0.0
5/25/20,8730.73,9776.56640625,0.0,0.0
5/26/20,8899.66,9555.470703125,1720.25,1714.732177734375
5/27/20,8842.85,9484.01953125,1694.6,1708.4107666015625
5/28/20,9197.54,9441.078125,1717.35,1687.834716796875
5/29/20,9569.21,9586.9931640625,1728.7,1697.4197998046875
5/30/20,9425.98,9875.0341796875,0.0,0.0
5/31/20,9698.1,9995.3212890625,0.0,0.0
6/1/20,9450.84,10162.9560546875,1730.6,1716.6854248046875
6/2/20,10204.23,10144.6298828125,1742.15,1725.9359130859375
6/3/20,9525.57,10460.61328125,1705.35,1733.5546875
6/4/20,9658.04,10364.71484375,1700.05,1705.4180908203125
6/5/20,9794.56,10311.1826171875,1683.45,1685.08251953125
6/6/20,9623.75,10350.015625,0.0,0.0
6/7/20,9670.43,10305.4716796875,0.0,0.0
6/8/20,9753.85,10291.107421875,1690.35,1669.6265869140625
6/9/20,9782.59,10327.328125,1713.5,1673.4600830078125
6/10/20,9775.15,10369.4404296875,1722.05,1697.9605712890625
6/11/20,9892.13,10390.37109375,1738.25,1716.845947265625
6/12/20,9286.42,10453.880859375,1733.5,1731.6217041015625
6/13/20,9459.97,10206.5703125,0.0,0.0
